Investor ID Downstream,Investor Name Downstream,Investor ID Upstream,Investor Name Upstream,Relation type,Investment type,Ownership share,Loan amount,Loan currency,Loan date,Comment
35861,La Grande Jamahiriya Arabe Libyenne Populaire et Socialiste,1245,Government of Mali,Parent company,,,,,,
36089,Genesis Farms Sierra Leone Ltd,1484,"Drie Wilgen Development B.V., Ellemeet; Local",Parent company,,,,,,
36089,Genesis Farms Sierra Leone Ltd,1485,Genesis Farm Limited,Parent company,,,,,,
39778,Bengal Agro (SL) Limited,5007,Lalmai Group,Parent company,,,,,,
39779,AF Nyva,4779,MHP S.E.,Parent company,,,,,,
35584,Zahid-Agro MHP LLC,4779,MHP S.E.,Parent company,,,,,,
39783,'Mayak' LLC,3520,BZK Grain Alliance AB,Parent company,,,,,,
39786,Serengeti Breweries Limited,5011,Serengeti Breweries Limited,Parent company,,,,,,
39786,Serengeti Breweries Limited,5010,East Africa Breweries Limited,Parent company,,,,,,
36759,Black River Asset Management,146,Cargill,Parent company,,,,,,
36357,Matanuska Mozambique,3606,Matanuska Mauritius,Parent company,,,,,,
36357,Matanuska Mozambique,1273,Rift Valley Corporation,Parent company,,,,,,
38632,Alpha Farm,1779,Aslan Global Management,Parent company,,,,,,
39780,Baryshivska Grain Company LLC,3520,BZK Grain Alliance AB,Parent company,,,,,,
38282,Unknown (Xinjiang Production and Construction Corps Sudan),3147,Xinjiang Production and Construction Corps (XPCC),Parent company,,,,,,
39668,Alfred Ritter GmbH & Co. KG Nicaragua,5018,Alfred Ritter GmbH & Co. KG,Parent company,,,,,,
36299,"Unknown ( Qatar Investment Authority, in Sudan, 36299)",376,Qatar Investment Authority,Parent company,,,,,,
38258,"Unknown (Qatar Investment Authority, in Georgia, 38258)",376,Qatar Investment Authority,Parent company,,,,,,
39791,"Unknown (Qatar Investment Authority, in Ukraine)",376,Qatar Investment Authority,Parent company,,,,,,
36237,Aura Minerals Inc (in Brazil),2457,Aura Minerals Inc.,Parent company,,,,,,
39794,Unknown (Land and Housing Corporation; Myanmar’s Ministry of Construction),5019,Land and Housing Corporation,Parent company,,,,,,
39794,Unknown (Land and Housing Corporation; Myanmar’s Ministry of Construction),5020,Myanmar’s Ministry of Construction,Parent company,,,,,,
34783,"Unknown Individual entrepreneurs (in Niger, 34783)",3269,Unknown (3269),Parent company,,,,,,
37226,Aura Minerals Inc (in Mexico),2457,Aura Minerals Inc.,Parent company,,,,,,
39008,"Unknown (Glencore Xstrata PLAC, Chad Government)",651,Glencore Xstrata PLC,Parent company,,,,,,
39008,"Unknown (Glencore Xstrata PLAC, Chad Government)",4145,Government Republic of Chad,Parent company,,,,,,
39798,Shpola-Agro Industry LLC,5021,Wideline Business Limited,Parent company,,,,,,
39799,Agricost S.A.,346,Al Dahra Agricultural Company,Parent company,,,,,,
39800,Kenya Breweries Limited,5010,East Africa Breweries Limited,Parent company,,,,,,
37084,Siat Gabon,1378,Siat,Parent company,,,,,,
37736,GOPDC (Ghana Oil Palm Development Corporation),1378,Siat,Parent company,,,,,,
37108,PT Teknik Utama Mandiri,2395,Lembaga Tabung Haji,Parent company,,,,,,
37108,PT Teknik Utama Mandiri,1867,Felda Global Ventures Holdings Berhad (FGV),Parent company,,,,,,
37110,PT Usaha Kaltim Mandiri,2395,Lembaga Tabung Haji,Parent company,,,,,,
37110,PT Usaha Kaltim Mandiri,1867,Felda Global Ventures Holdings Berhad (FGV),Parent company,,,,,,
37111,PT Gemareksa Mekarsari,2395,Lembaga Tabung Haji,Parent company,,,,,,
37111,PT Gemareksa Mekarsari,1867,Felda Global Ventures Holdings Berhad (FGV),Parent company,,,,,,
37112,PT Satria Hupasarana,2395,Lembaga Tabung Haji,Parent company,,,,,,
37112,PT Satria Hupasarana,1867,Felda Global Ventures Holdings Berhad (FGV),Parent company,,,,,,
37789,PT Temila Agro Abadi,1867,Felda Global Ventures Holdings Berhad (FGV),Parent company,,,,,,
36345,Unknown (Felda Global Ventures),1867,Felda Global Ventures Holdings Berhad (FGV),Parent company,,,,,,
36345,Unknown (Felda Global Ventures),2171,Government of Sierra Leone,Parent company,,,,,,
37790,PT Landak Bhakti Palma,1867,Felda Global Ventures Holdings Berhad (FGV),Parent company,,,,,,
39653,FGV Pho La Min Co Ltd,1867,Felda Global Ventures Holdings Berhad (FGV),Parent company,,,,,,
39653,FGV Pho La Min Co Ltd,4869,Pho La Min Trading Co,Parent company,,,,,,
35496,Empresa Agroindustrial Casa Grande SAA,3087,Grupo Gloria,Parent company,,,,,,
35489,Agroindustrias San Jacinto S.A.,3087,Grupo Gloria,Parent company,,,,,,
35494,Complejo Agroindustrial Cartavio SAA,3087,Grupo Gloria,Parent company,,,,,,
35497,Empresa Agroindustrial Chiquitoy S.A.,3087,Grupo Gloria,Parent company,,,,,,
35499,Empresa Agroindustrial Sintuco S.A.,3087,Grupo Gloria,Parent company,,,,,,
35013,Lane Xang Minerals Limited,2061,MMG Ltd,Parent company,,,,,,
35013,Lane Xang Minerals Limited,2051,Government of Laos,Parent company,,,,,,
37715,"Unknown (Government, Government)",2051,Government of Laos,Parent company,,,,,,
37715,"Unknown (Government, Government)",2728,Government of Mongolia,Parent company,,,,,,
37489,Peak Timbers Ltd,1763,Global Environment Fund,Parent company,,,,,,
37491,Cape Pine Investment Holdings (CPIH),1763,Global Environment Fund,Parent company,,,,,,
37491,Cape Pine Investment Holdings (CPIH),4068,Wild Peach Investment Holdings (PTY) Ltd (WPIH),Parent company,,,,,,
37500,Pemba Sun,1763,Global Environment Fund,Parent company,,,,,,
37635,Hevecam SA,1838,Government of Cameroon,Parent company,,,,,,
37635,Hevecam SA,2681,GMG Global Ltd,Parent company,,,,,,
35654,Pamol Plantations PLC,1838,Government of Cameroon,Parent company,,,,,,
35654,Pamol Plantations PLC,3492,Unknown (private companies),Parent company,,,,,,
35649,SOCAPALM,1838,Government of Cameroon,Parent company,,,,,,
35649,SOCAPALM,946,SOCFIN,Parent company,,,,,,
39517,C&K Mining Incorporated,1838,Government of Cameroon,Parent company,,,,,,
39517,C&K Mining Incorporated,4757,C&C Mining,Parent company,,,,,,
39517,C&K Mining Incorporated,4758,Mr Yang,Parent company,,,,,,
39011,Tandjieskoppe Green Scheme Business,4148,"Ministry of Agriculture, Water and Forestry",Parent company,,,,,,
39018,Chilwelo Feedlot Business,4157,Unknown Investors,Parent company,,,,,,
39018,Chilwelo Feedlot Business,4158,Chilwelo Feedlot Business,Parent company,,,,,,
39019,Dash Enterprises CC,4157,Unknown Investors,Parent company,,,,,,
39019,Dash Enterprises CC,4160,Dash Enterprises CC,Parent company,,,,,,
37660,Unknown (Rajawali Group),197,Rajawali Group,Parent company,,,,,,
38674,ETG Parrogate Malawi Limited,3397,Export Trading Group,Parent company,,,,,,
38674,ETG Parrogate Malawi Limited,3568,Parrogate Group,Parent company,,,,,,
38289,Unknown (Marubeni Corporation and Government),1114,Government of Ghana,Parent company,,,,,,
38289,Unknown (Marubeni Corporation and Government),3132,Marubeni Co.,Parent company,,,,,,
37341,Prairie Volta Rice Ltd,1129,Prairie Texas,Parent company,,,,,,
37341,Prairie Volta Rice Ltd,1131,Ghana Commercial Bank,Parent company,,,,,,
37341,Prairie Volta Rice Ltd,1114,Government of Ghana,Parent company,,,,,,
37223,Norteak Maderas,2454,Norteak,Parent company,,,,,,
37223,Norteak Maderas,3935,HEMCO,Parent company,,,,,,
39256,ArcelorMittal Liberia Ltd,3677,ArcelorMittal,Parent company,,,,,,
39475,Unknown (A&S International 2000 S.r.l.),4714,A&S International 2000,Parent company,,,,,,
39522,Unknown (Government of Rwanda),3433,Government of Rwanda,Parent company,,,,,,
39567,"Mauricio Macri/ Caputo, Nicolas/ Los Tikey SRL y otros",4692,Caputo Nicolas,Parent company,,,,,,
39567,"Mauricio Macri/ Caputo, Nicolas/ Los Tikey SRL y otros",4827,Macri Mauricio,Parent company,,,,,,
39567,"Mauricio Macri/ Caputo, Nicolas/ Los Tikey SRL y otros",4829,Los Tikey SRL,Parent company,,,,,,
39294,Tan Binh Industrial Park Joint Stock Company,3342,Phuoc Hoa Rubber Joint Stock Company,Parent company,,,,,,
39294,Tan Binh Industrial Park Joint Stock Company,4495,Viet Duc Joint Stock Company,Parent company,,,,,,
39294,Tan Binh Industrial Park Joint Stock Company,4497,Nam Tan Uyen Joint Stock Company,Parent company,,,,,,
39298,Bac Giang Industrial zone Infrastructure Development Company and Fuji Bac Giang development JSC,4464,Bac Giang Industrial zone Infrastructure Development Company,Parent company,,,,,,
39298,Bac Giang Industrial zone Infrastructure Development Company and Fuji Bac Giang development JSC,4504,Fuji Corp,Parent company,,,,,,
38266,Silverlands Ranching Ltds,3124,Silverstreet Capital,Parent company,,,,,,
39694,Unknown (Yunnan State Farms Group Company Ltd),2163,Yunnan State Farms Group,Parent company,,,,,,
39368,Société Minière de Boké-Winning Africa (SMB-WAP),2140,Government of Guinea,Parent company,,,,,,
39368,Société Minière de Boké-Winning Africa (SMB-WAP),4583,China Hongqiao Group Limited,Parent company,,,,,,
39368,Société Minière de Boké-Winning Africa (SMB-WAP),4586,Winning Shipping Co Ltd,Parent company,,,,,,
39368,Société Minière de Boké-Winning Africa (SMB-WAP),4590,UMS Guinee SARL,Parent company,,,,,,
38430,Simfer S.A,3241,Aluminum Corporation of China (CHINALCO),Parent company,,,,,,
38430,Simfer S.A,2140,Government of Guinea,Parent company,,,,,,
38430,Simfer S.A,4083,Rio Tinto,Parent company,,,,,,
38430,Simfer S.A,227,International Finance Corporation,Parent company,,,,,,
39805,Agritech Benin in Burkina Faso,958,Agritech,Parent company,,,,,,
39806,Agritech Benin in Benin,958,Agritech,Parent company,,,,,,
39807,Eco Energy  in Ethiopia,1047,Eco energy,Parent company,,,,,,
39808,Eco Energy  in Mozambique,1047,Eco energy,Parent company,,,,,,
39809,"Unknown (Wilmar International Ltd, in Indonesia, 39809)",143,Wilmar International Ltd,Parent company,,,,,,
39810,"Unknown (Wilmar International Ltd, in Philippines, 39810)",143,Wilmar International Ltd,Parent company,,,,,,
39811,"Unknown (Foras International Investment Company, in Nigeria, 39811)",1229,Foras International Investment Company,Parent company,,,,,,
39812,"Unknown (Foras International Investment Company, in Senegal, 39812)",1229,Foras International Investment Company,Parent company,,,,,,
39813,"Unknown (Foras International Investment Company, in Uganda, 39813)",1229,Foras International Investment Company,Parent company,,,,,,
39814,"Unknown (Foras International Investment Company, in Mali, 39814)",1229,Foras International Investment Company,Parent company,,,,,,
39815,"Unknown (Foras International Investment Company, in Mauritania, 39815)",1229,Foras International Investment Company,Parent company,,,,,,
39816,"Unknown (Foras International Investment Company, in Sudan, 39816)",1229,Foras International Investment Company,Parent company,,,,,,
39817,Andhra Pradesh Industrial Infrastructure Corporation Ltd. (APIIC) in Myanmar,579,Andhra Pradesh Industrial Infrastructure Corporation Ltd. (APIIC),Parent company,,,,,,
39818,Palmer Capital Ro Srl in Hungary,842,Bidwells,Parent company,,,,,,
39818,Palmer Capital Ro Srl in Hungary,841,Palmer Capital,Parent company,,,,,,
39819,Palmer Capital Ro Srl in Czech Republic,842,Bidwells,Parent company,,,,,,
39819,Palmer Capital Ro Srl in Czech Republic,841,Palmer Capital,Parent company,,,,,,
39820,Palmer Capital Ro Srl in Poland,842,Bidwells,Parent company,,,,,,
39820,Palmer Capital Ro Srl in Poland,841,Palmer Capital,Parent company,,,,,,
39821,Danam Farms LTD in Cambodia,3891,DUI Holding A/S,Parent company,,,,,,
39823,Campos Orientales in Argentina,657,Pergam Finance,Parent company,,,,,,
39823,Campos Orientales in Argentina,3902,Bellamar Estancias SA,Parent company,,,,,,
39824,Campos Orientales in Paraguay,657,Pergam Finance,Parent company,,,,,,
39824,Campos Orientales in Paraguay,3902,Bellamar Estancias SA,Parent company,,,,,,
39825,Campos Orientales in Uruguay,657,Pergam Finance,Parent company,,,,,,
39825,Campos Orientales in Uruguay,3902,Bellamar Estancias SA,Parent company,,,,,,
39826,CalyxAgro in Paraguay,3010,Pacific Century Group,Parent company,,,,,,
39826,CalyxAgro in Paraguay,3011,"TRG Management LP (""TRG,"" d/b/a The Rohatyn Group)",Parent company,,,,,,
39826,CalyxAgro in Paraguay,3012,Said Holding,Parent company,,,,,,
39826,CalyxAgro in Paraguay,3013,Pictet Private Equity Investors,Parent company,,,,,,
39826,CalyxAgro in Paraguay,3014,Solvia Investment Management,Parent company,,,,,,
39826,CalyxAgro in Paraguay,681,Louis Dreyfus Group,Parent company,,,,,,
39827,CalyxAgro in Uruguay,3010,Pacific Century Group,Parent company,,,,,,
39827,CalyxAgro in Uruguay,3011,"TRG Management LP (""TRG,"" d/b/a The Rohatyn Group)",Parent company,,,,,,
39827,CalyxAgro in Uruguay,3012,Said Holding,Parent company,,,,,,
39827,CalyxAgro in Uruguay,3013,Pictet Private Equity Investors,Parent company,,,,,,
39827,CalyxAgro in Uruguay,3014,Solvia Investment Management,Parent company,,,,,,
39827,CalyxAgro in Uruguay,681,Louis Dreyfus Group,Parent company,,,,,,
39828,CalyxAgro in Brazil,3010,Pacific Century Group,Parent company,,,,,,
39828,CalyxAgro in Brazil,3011,"TRG Management LP (""TRG,"" d/b/a The Rohatyn Group)",Parent company,,,,,,
39828,CalyxAgro in Brazil,3012,Said Holding,Parent company,,,,,,
39828,CalyxAgro in Brazil,3013,Pictet Private Equity Investors,Parent company,,,,,,
39828,CalyxAgro in Brazil,3014,Solvia Investment Management,Parent company,,,,,,
39828,CalyxAgro in Brazil,681,Louis Dreyfus Group,Parent company,,,,,,
39829,CalyxAgro in Argentina,3010,Pacific Century Group,Parent company,,,,,,
39829,CalyxAgro in Argentina,3011,"TRG Management LP (""TRG,"" d/b/a The Rohatyn Group)",Parent company,,,,,,
39829,CalyxAgro in Argentina,3012,Said Holding,Parent company,,,,,,
39829,CalyxAgro in Argentina,3013,Pictet Private Equity Investors,Parent company,,,,,,
39829,CalyxAgro in Argentina,3014,Solvia Investment Management,Parent company,,,,,,
39829,CalyxAgro in Argentina,681,Louis Dreyfus Group,Parent company,,,,,,
39830,"Unknown (Madhvani Group, in South Sudan, 39830)",1403,Madhvani Group,Parent company,,,,,,
39831,"Unknown (Madhvani Group, in Rwanda, 39831)",1403,Madhvani Group,Parent company,,,,,,
39832,Proteak Renowable Forestry in Mexico,3067,"Proteak, S.A.P.I.B. de C.V. (BMV: TEAK)",Parent company,,,,,,
39833,Proteak Renowable Forestry in Colombia,3067,"Proteak, S.A.P.I.B. de C.V. (BMV: TEAK)",Parent company,,,,,,
39834,Unknown company from the Republic of Korea in Russian Federation,2336,Unknown (#158518),Parent company,,,,,,
39835,Unknown company from the Republic of Korea in Mozambique,2336,Unknown (#158518),Parent company,,,,,,
39836,"Unknown (Beidahuang, in Philippines, 39836)",652,Beidahuang,Parent company,,,,,,
39837,"Unknown (Beidahuang, in Venezuela (Bolivarian Republic of), 39837)",652,Beidahuang,Parent company,,,,,,
39838,"Unknown (Jenaan Investment, in Egypt, 39838)",993,Jenaan Investment,Parent company,,,,,,
39839,"Unknown (Jenaan Investment, in Sudan, 39839)",993,Jenaan Investment,Parent company,,,,,,
39840,"Unknown (Jenaan Investment, in Ethiopia, 39840)",993,Jenaan Investment,Parent company,,,,,,
39841,"Unknown (Jenaan Investment, in South Africa, 39841)",993,Jenaan Investment,Parent company,,,,,,
39842,Minas Argentinas SA. in Brazil,1630,Yamana Gold Inc,Parent company,,,,,,
39843,Minas Argentinas SA. in Argentina,1630,Yamana Gold Inc,Parent company,,,,,,
39844,Meta Petroleum Corp. in Guatemala,4028,Pacific Exploration & Production Corp,Parent company,,,,,,
39846,Al Qudra Agriculture LLC in Croatia,350,Al Qudra Holding,Parent company,,,,,,
39847,Al Qudra Agriculture LLC in Thailand,350,Al Qudra Holding,Parent company,,,,,,
39848,Al Qudra Agriculture LLC in India,350,Al Qudra Holding,Parent company,,,,,,
39849,Al Qudra Agriculture LLC in Viet Nam,350,Al Qudra Holding,Parent company,,,,,,
39850,Al Qudra Agriculture LLC in Algeria,350,Al Qudra Holding,Parent company,,,,,,
39851,Al Qudra Agriculture LLC in Pakistan,350,Al Qudra Holding,Parent company,,,,,,
39852,Barrick Gold in Dominican Republic,3235,Barrick Gold Co.,Parent company,,,,,,
39853,Barrick Gold in Argentina,3235,Barrick Gold Co.,Parent company,,,,,,
39854,El Tejar in Brazil,916,El Tejar Ltd.,Parent company,,,,,,
39855,El Tejar in Uruguay,916,El Tejar Ltd.,Parent company,,,,,,
39856,El Tejar in Bolivia (Plurinational State of),916,El Tejar Ltd.,Parent company,,,,,,
39857,"Unknown (Government of Cape Verde, in Angola, 39857)",1956,Government of Cape Verde,Parent company,,,,,,
39858,"Unknown (Government of Syria, in Sudan, 39858)",1418,Government of Syria,Parent company,,,,,,
39859,"Unknown (Government of Egypt, in Sudan, 39859)",891,Government of Egypt,Parent company,,,,,,
39860,"Unknown (Government of Bangladesh, in Cambodia, 39860)",2,Government of Bangladesh,Parent company,,,,,,
39861,"Unknown (Government of Egypt, in Niger, 39861)",891,Government of Egypt,Parent company,,,,,,
39862,"Unknown (Government of Mexico, in Mexico, 39862)",766,Government of Mexico,Parent company,,,,,,
39863,"Shanghai Pengxin Group Co., Ltd in New Zealand",673,"Shanghai Pengxin Group Co., Ltd",Parent company,,,,,,
39864,"Shanghai Pengxin Group Co., Ltd in Brazil",673,"Shanghai Pengxin Group Co., Ltd",Parent company,,,,,,
39865,"Shanghai Pengxin Group Co., Ltd in Bolivia (Plurinational State of)",673,"Shanghai Pengxin Group Co., Ltd",Parent company,,,,,,
39866,Rajhi International for Agricultural and Investment Co. Ltd in Sudan,1350,Al Rajhi Group,Parent company,,,,,,
39867,Rajhi International for Agricultural and Investment Co. Ltd in Mauritania,1350,Al Rajhi Group,Parent company,,,,,,
39868,Green Fuel Limited in Zambia,3670,Macdom Investments,Parent company,,,,,,
39868,Green Fuel Limited in Zambia,2268,Agricultural Rural Development Authority of Zimbabwe (ARDA),Parent company,,,,,,
39869,Green Fuel Limited in Zimbabwe,3670,Macdom Investments,Parent company,,,,,,
39869,Green Fuel Limited in Zimbabwe,2268,Agricultural Rural Development Authority of Zimbabwe (ARDA),Parent company,,,,,,
39870,Tompkins Conservation in Argentina,3933,Tompkins Conservation,Parent company,,,,,,
39871,Tompkins Conservation in Chile,3933,Tompkins Conservation,Parent company,,,,,,
39872,D1 Oils Ghana Pty Limited in Zambia,170,NEOS Resources PLC,Parent company,,,,,,
39873,D1 Oils Ghana Pty Limited in Ghana,170,NEOS Resources PLC,Parent company,,,,,,
39874,D1 Oils Ghana Pty Limited in Malawi,170,NEOS Resources PLC,Parent company,,,,,,
39875,"Unknown (Agri SA, in Angola, 39875)",931,Agri SA,Parent company,,,,,,
39876,"Unknown (Agri SA, in Libya, 39876)",931,Agri SA,Parent company,,,,,,
39877,"Unknown (Suntime International Techno-Economic Cooperation (Group) Co., Ltd., in Russian Federation, 39877)",220,"Suntime International Techno-Economic Cooperation (Group) Co., Ltd.",Parent company,,,,,,
39878,"Unknown (Suntime International Techno-Economic Cooperation (Group) Co., Ltd., in Kazakhstan, 39878)",220,"Suntime International Techno-Economic Cooperation (Group) Co., Ltd.",Parent company,,,,,,
